IdEnrollment;Grade;StudentId;CourseId
4768;18;68;11
4769;9;68;12
4770;6;68;13
4771;9;68;14
4772;7;68;15
4773;20;68;16
4774;12;68;17
4775;12;68;18
4776;19;68;19
4777;20;68;20
4778;8;68;21
4779;14;68;22
4780;20;68;23
4781;7;68;24
4782;4;68;25
4783;20;68;26
4784;16;68;27
4785;17;68;28
4786;9;68;29
4787;20;68;30
4788;14;68;31
4789;4;68;32
4790;16;68;33
4791;19;68;34
4792;13;68;35
4793;17;68;36
4794;11;68;37
4795;19;68;38
4796;16;68;39
4797;13;68;40
4798;7;68;41
4799;13;68;42
4800;10;68;43
4801;16;68;44
4802;17;68;45
4803;17;68;46
4804;19;68;47
4805;6;68;48
4806;14;68;49
4807;13;68;50
4808;8;68;51
4809;19;68;52
4810;5;68;53
4811;17;68;54
4812;20;68;55
4813;14;68;56
4814;14;68;57
4815;6;68;58
4816;15;68;59
4817;5;68;60
4818;4;68;61
4819;8;68;62
4820;18;68;63
4821;10;68;64
4822;7;68;65
4823;20;68;66
4824;4;68;67
4825;13;68;68
4826;8;68;69
4827;5;68;70
4828;19;68;71
4829;8;69;1
4830;20;69;2
4831;14;69;3
4832;10;69;4
4833;18;69;5
4834;4;69;6
4835;17;69;7
4836;5;69;8
4837;9;69;9
4838;20;69;10
4839;4;69;11
4840;8;69;12
4841;7;69;13
4842;5;69;14
4843;7;69;15
4844;19;69;16
4845;4;69;17
4846;14;69;18
4847;16;69;19
4848;7;69;20
4849;4;69;21
4850;10;69;22
4851;16;69;23
4852;17;69;24
4853;18;69;25
4854;16;69;26
4855;9;69;27
4856;18;69;28
4857;14;69;29
4858;19;69;30
4859;12;69;31
4860;7;69;32
4861;10;69;33
4862;16;69;34
4863;6;69;35
4864;19;69;36
4865;4;69;37
4866;12;69;38
4867;5;69;39
4868;6;69;40
4869;14;69;41
4870;9;69;42
4871;5;69;43
4872;20;69;44
4873;9;69;45
4874;15;69;46
4875;13;69;47
4876;7;69;48
4877;9;69;49
4878;18;69;50
4879;4;69;51
4880;19;69;52
4881;11;69;53
4882;15;69;54
4883;10;69;55
4884;11;69;56
4885;17;69;57
4886;17;69;58
4887;20;69;59
4888;10;69;60
4889;9;69;61
4890;18;69;62
4891;14;69;63
4892;10;69;64
4893;14;69;65
4894;19;69;66
4895;12;69;67
4896;15;69;68
4897;7;69;69
4898;9;69;70
4899;15;69;71
4900;11;70;1
4901;6;70;2
4902;12;70;3
4903;17;70;4
4904;16;70;5
4905;15;70;6
4906;20;70;7
4907;17;70;8
4908;4;70;9
4909;16;70;10
4910;6;70;11
4911;15;70;12
4912;20;70;13
4913;18;70;14
4914;18;70;15
4915;6;70;16
4916;14;70;17
4917;4;70;18
4918;16;70;19
4919;13;70;20
4920;17;70;21
4921;17;70;22
4922;5;70;23
4923;10;70;24
4924;16;70;25
4925;8;70;26
4926;10;70;27
4927;8;70;28
4928;19;70;29
4929;7;70;30
4930;5;70;31
4931;20;70;32
4932;19;70;33
4933;17;70;34
4934;12;70;35
4935;8;70;36
4936;6;70;37
4937;7;70;38
4938;9;70;39
4939;4;70;40
4940;19;70;41
4941;8;70;42
4942;7;70;43
4943;17;70;44
4944;19;70;45
4945;15;70;46
4946;13;70;47
4947;7;70;48
4948;10;70;49
4949;7;70;50
4950;17;70;51
4951;13;70;52
4952;13;70;53
4953;4;70;54
4954;13;70;55
4955;5;70;56
4956;20;70;57
4957;13;70;58
4958;17;70;59
4959;19;70;60
4960;19;70;61
4961;10;70;62
4962;19;70;63
4963;10;70;64
4964;19;70;65
4965;4;70;66
4966;18;70;67
4967;20;70;68
4968;10;70;69
4969;4;70;70
4970;18;70;71
4971;14;71;1
4972;20;71;2
4973;17;71;3
4974;8;71;4
4975;5;71;5
4976;19;71;6
4977;12;71;7
4978;15;71;8
4979;19;71;9
4980;15;71;10
4981;4;71;11
4982;5;71;12
4983;5;71;13
4984;6;71;14
4985;4;71;15
4986;9;71;16
4987;11;71;17
4988;5;71;18
4989;17;71;19
4990;7;71;20
4991;11;71;21
4992;7;71;22
4993;18;71;23
4994;17;71;24
4995;12;71;25
4996;6;71;26
4997;10;71;27
4998;18;71;28
4999;15;71;29
5000;10;71;30
5001;10;71;31
5002;6;71;32
5003;8;71;33
5004;12;71;34
5005;6;71;35
5006;8;71;36
5007;9;71;37
5008;17;71;38
5009;20;71;39
5010;18;71;40
5011;20;71;41
5012;7;71;42
5013;10;71;43
5014;10;71;44
5015;20;71;45
5016;12;71;46
5017;18;71;47
5018;7;71;48
5019;20;71;49
5020;5;71;50
5021;5;71;51
5022;5;71;52
5023;19;71;53
5024;14;71;54
5025;5;71;55
5026;20;71;56
5027;9;71;57
5028;6;71;58
5029;12;71;59
5030;8;71;60
5031;20;71;61
5032;9;71;62
5033;10;71;63
5034;9;71;64
5035;20;71;65
5036;5;71;66
5037;16;71;67
5038;15;71;68
5039;18;71;69
5040;13;71;70
5041;14;71;71
5042;13;72;1
5043;17;72;2
5044;12;72;3
5045;6;72;4
5046;4;72;5
5047;16;72;6
5048;19;72;7
5049;15;72;8
5050;18;72;9
5051;20;72;10
5052;20;72;11
5053;17;72;12
5054;7;72;13
5055;14;72;14
5056;4;72;15
5057;15;72;16
5058;10;72;17
5059;19;72;18
5060;16;72;19
5061;8;72;20
5062;16;72;21
5063;11;72;22
5064;17;72;23
5065;6;72;24
5066;14;72;25
5067;4;72;26
5068;12;72;27
5069;19;72;28
5070;11;72;29
5071;17;72;30
5072;19;72;31
5073;11;72;32
5074;11;72;33
5075;13;72;34
5076;6;72;35
5077;11;72;36
5078;11;72;37
5079;18;72;38
5080;7;72;39
5081;19;72;40
5082;17;72;41
5083;11;72;42
5084;16;72;43
5085;6;72;44
5086;7;72;45
5087;9;72;46
5088;12;72;47
5089;16;72;48
5090;13;72;49
5091;14;72;50
5092;20;72;51
5093;17;72;52
5094;17;72;53
5095;8;72;54
5096;10;72;55
5097;8;72;56
5098;16;72;57
5099;18;72;58
5100;7;72;59
5101;16;72;60
5102;12;72;61
5103;15;72;62
5104;15;72;63
5105;7;72;64
5106;5;72;65
5107;6;72;66
5108;14;72;67
5109;18;72;68
5110;12;72;69
5111;10;72;70
5112;20;72;71
5113;15;73;1
5114;9;73;2
5115;14;73;3
5116;20;73;4
5117;9;73;5
5118;6;73;6
5119;7;73;7
5120;9;73;8
5121;12;73;9
5122;4;73;10
5123;5;73;11
5124;7;73;12
5125;14;73;13
5126;5;73;14
5127;13;73;15
5128;18;73;16
5129;15;73;17
5130;8;73;18
5131;18;73;19
5132;4;73;20
5133;14;73;21
5134;5;73;22
5135;19;73;23
5136;16;73;24
5137;9;73;25
5138;20;73;26
5139;7;73;27
5140;6;73;28
5141;15;73;29
5142;19;73;30
5143;20;73;31
5144;19;73;32
5145;9;73;33
5146;18;73;34
5147;7;73;35
5148;5;73;36
5149;14;73;37
5150;17;73;38
5151;11;73;39
5152;10;73;40
5153;12;73;41
5154;19;73;42
5155;12;73;43
5156;12;73;44
5157;19;73;45
5158;19;73;46
5159;16;73;47
5160;10;73;48
5161;8;73;49
5162;7;73;50
5163;20;73;51
5164;9;73;52
5165;18;73;53
5166;12;73;54
5167;7;73;55
5168;14;73;56
5169;10;73;57
5170;9;73;58
5171;11;73;59
5172;6;73;60
5173;12;73;61
5174;7;73;62
5175;14;73;63
5176;19;73;64
5177;11;73;65
5178;8;73;66
5179;17;73;67
5180;18;73;68
5181;11;73;69
5182;15;73;70
5183;14;73;71
5184;18;74;1
5185;20;74;2
5186;8;74;3
5187;14;74;4
5188;15;74;5
5189;13;74;6
5190;17;74;7
5191;7;74;8
5192;7;74;9
5193;14;74;10
5194;8;74;11
5195;5;74;12
5196;11;74;13
5197;11;74;14
5198;18;74;15
5199;18;74;16
5200;13;74;17
5201;19;74;18
5202;19;74;19
5203;19;74;20
5204;15;74;21
5205;14;74;22
5206;7;74;23
5207;5;74;24
5208;10;74;25
5209;17;74;26
5210;18;74;27
5211;9;74;28
5212;18;74;29
5213;6;74;30
5214;9;74;31
5215;7;74;32
5216;9;74;33
5217;20;74;34
5218;16;74;35
5219;18;74;36
5220;18;74;37
5221;15;74;38
5222;20;74;39
5223;10;74;40
5224;10;74;41
5225;5;74;42
5226;15;74;43
5227;9;74;44
5228;10;74;45
5229;6;74;46
5230;10;74;47
5231;17;74;48
5232;10;74;49
5233;5;74;50
5234;8;74;51
5235;4;74;52
5236;4;74;53
5237;20;74;54
5238;10;74;55
5239;15;74;56
5240;13;74;57
5241;17;74;58
5242;13;74;59
5243;4;74;60
5244;8;74;61
5245;12;74;62
5246;19;74;63
5247;4;74;64
5248;16;74;65
5249;15;74;66
5250;12;74;67
5251;17;74;68
5252;13;74;69
5253;13;74;70
5254;11;74;71
5255;17;75;1
5256;10;75;2
5257;4;75;3
5258;8;75;4
5259;16;75;5
5260;5;75;6
5261;14;75;7
5262;10;75;8
5263;12;75;9
5264;6;75;10
5265;12;75;11
5266;5;75;12
5267;11;75;13
5268;11;75;14
5269;12;75;15
5270;4;75;16
5271;11;75;17
5272;14;75;18
5273;9;75;19
5274;20;75;20
5275;18;75;21
5276;14;75;22
5277;17;75;23
5278;15;75;24
5279;12;75;25
5280;4;75;26
5281;19;75;27
5282;10;75;28
5283;20;75;29
5284;9;75;30
5285;18;75;31
5286;5;75;32
5287;19;75;33
5288;17;75;34
5289;18;75;35
5290;6;75;36
5291;18;75;37
5292;18;75;38
5293;14;75;39
5294;6;75;40
5295;9;75;41
5296;13;75;42
5297;20;75;43
5298;10;75;44
5299;11;75;45
5300;6;75;46
5301;10;75;47
5302;15;75;48
5303;16;75;49
5304;13;75;50
5305;8;75;51
5306;4;75;52
5307;12;75;53
5308;12;75;54
5309;14;75;55
5310;19;75;56
5311;5;75;57
5312;15;75;58
5313;4;75;59
5314;11;75;60
5315;7;75;61
5316;8;75;62
5317;20;75;63
5318;12;75;64
5319;20;75;65
5320;8;75;66
5321;8;75;67
5322;4;75;68
5323;19;75;69
5324;10;75;70
5325;5;75;71
5326;6;76;1
5327;7;76;2
5328;9;76;3
5329;5;76;4
5330;15;76;5
5331;17;76;6
5332;17;76;7
5333;14;76;8
5334;11;76;9
5335;5;76;10
5336;16;76;11
5337;19;76;12
5338;17;76;13
5339;19;76;14
5340;15;76;15
5341;5;76;16
5342;19;76;17
5343;7;76;18
5344;8;76;19
5345;11;76;20
5346;5;76;21
5347;15;76;22
5348;9;76;23
5349;9;76;24
5350;4;76;25
5351;20;76;26
5352;5;76;27
5353;17;76;28
5354;9;76;29
5355;18;76;30
5356;5;76;31
5357;19;76;32
5358;15;76;33
5359;18;76;34
5360;10;76;35
5361;17;76;36
5362;5;76;37
5363;9;76;38
5364;20;76;39
5365;6;76;40
5366;12;76;41
5367;6;76;42
5368;14;76;43
5369;10;76;44
5370;9;76;45
5371;16;76;46
5372;6;76;47
5373;9;76;48
5374;4;76;49
5375;20;76;50
5376;9;76;51
5377;7;76;52
5378;11;76;53
5379;17;76;54
5380;11;76;55
5381;11;76;56
5382;5;76;57
5383;16;76;58
5384;4;76;59
5385;7;76;60
5386;14;76;61
5387;18;76;62
5388;4;76;63
5389;15;76;64
5390;11;76;65
5391;4;76;66
5392;19;76;67
5393;17;76;68
5394;4;76;69
5395;10;76;70
5396;15;76;71
5397;19;77;1
5398;14;77;2
5399;18;77;3
5400;13;77;4
5401;7;77;5
5402;7;77;6
5403;16;77;7
5404;9;77;8
5405;14;77;9
5406;15;77;10
5407;20;77;11
5408;19;77;12
5409;18;77;13
5410;14;77;14
5411;15;77;15
5412;7;77;16
5413;5;77;17
5414;17;77;18
5415;18;77;19
5416;17;77;20
5417;14;77;21
5418;5;77;22
5419;5;77;23
5420;20;77;24
5421;8;77;25
5422;16;77;26
5423;20;77;27
5424;5;77;28
5425;17;77;29
5426;15;77;30
5427;4;77;31
5428;13;77;32
5429;4;77;33
5430;19;77;34
5431;17;77;35
5432;15;77;36
5433;18;77;37
5434;4;77;38
5435;7;77;39
5436;14;77;40
5437;5;77;41
5438;19;77;42
5439;18;77;43
5440;14;77;44
5441;13;77;45
5442;9;77;46
5443;18;77;47
5444;12;77;48
5445;8;77;49
5446;7;77;50
5447;14;77;51
5448;19;77;52
5449;10;77;53
5450;14;77;54
5451;11;77;55
5452;18;77;56
5453;11;77;57
5454;12;77;58
5455;5;77;59
5456;15;77;60
5457;18;77;61
5458;17;77;62
5459;19;77;63
5460;20;77;64
5461;16;77;65
5462;6;77;66
5463;8;77;67
5464;10;77;68
5465;7;77;69
5466;18;77;70
5467;4;77;71
5468;11;78;1
5469;9;78;2
5470;13;78;3
5471;10;78;4
5472;9;78;5
5473;15;78;6
5474;4;78;7
5475;15;78;8
5476;20;78;9
5477;12;78;10
5478;9;78;11
5479;13;78;12
5480;17;78;13
5481;11;78;14
5482;12;78;15
5483;5;78;16
5484;14;78;17
5485;7;78;18
5486;5;78;19
5487;19;78;20
5488;7;78;21
5489;7;78;22
5490;12;78;23
5491;7;78;24
5492;15;78;25
5493;19;78;26
5494;12;78;27
5495;10;78;28
5496;16;78;29
5497;7;78;30
5498;9;78;31
5499;13;78;32
5500;18;78;33
5501;14;78;34
5502;16;78;35
5503;9;78;36
5504;4;78;37
5505;13;78;38
5506;19;78;39
5507;18;78;40
5508;19;78;41
5509;18;78;42
5510;19;78;43
5511;19;78;44
5512;10;78;45
5513;20;78;46
5514;12;78;47
5515;8;78;48
5516;19;78;49
5517;18;78;50
5518;20;78;51
5519;4;78;52
5520;9;78;53
5521;13;78;54
5522;10;78;55
5523;7;78;56
5524;13;78;57
5525;8;78;58
5526;6;78;59
5527;6;78;60
5528;8;78;61
5529;6;78;62
5530;18;78;63
5531;13;78;64
5532;13;78;65
5533;17;78;66
5534;10;78;67
5535;9;78;68
5536;16;78;69
5537;4;78;70
5538;18;78;71
5539;17;79;1
5540;10;79;2
5541;5;79;3
5542;8;79;4
5543;8;79;5
5544;8;79;6
5545;9;79;7
5546;18;79;8
5547;9;79;9
5548;9;79;10
5549;8;79;11
5550;11;79;12
5551;14;79;13
5552;16;79;14
5553;12;79;15
5554;15;79;16
5555;4;79;17
5556;16;79;18
5557;7;79;19
5558;8;79;20
5559;5;79;21
5560;8;79;22
5561;10;79;23
5562;7;79;24
5563;8;79;25
5564;5;79;26
5565;16;79;27
5566;16;79;28
5567;8;79;29
5568;5;79;30
5569;20;79;31
5570;6;79;32
5571;18;79;33
5572;10;79;34
5573;13;79;35
5574;10;79;36
5575;17;79;37
5576;16;79;38
5577;6;79;39
5578;8;79;40
5579;19;79;41
5580;12;79;42
5581;11;79;43
5582;4;79;44
5583;8;79;45
5584;9;79;46
5585;8;79;47
5586;19;79;48
5587;7;79;49
5588;19;79;50
5589;8;79;51
5590;20;79;52
5591;19;79;53
5592;4;79;54
5593;12;79;55
5594;14;79;56
5595;4;79;57
5596;20;79;58
5597;20;79;59
5598;13;79;60
5599;10;79;61
5600;10;79;62
5601;13;79;63
5602;14;79;64
5603;13;79;65
5604;4;79;66
5605;4;79;67
5606;4;79;68
5607;5;79;69
5608;4;79;70
5609;11;79;71
5610;18;80;1
5611;4;80;2
5612;7;80;3
5613;15;80;4
5614;6;80;5
5615;13;80;6
5616;10;80;7
5617;7;80;8
5618;19;80;9
5619;20;80;10
5620;15;80;11
5621;14;80;12
5622;10;80;13
5623;9;80;14
5624;16;80;15
5625;4;80;16
5626;20;80;17
5627;11;80;18
5628;7;80;19
5629;7;80;20
5630;9;80;21
5631;5;80;22
5632;4;80;23
5633;15;80;24
5634;15;80;25
5635;12;80;26
5636;14;80;27
5637;4;80;28
5638;19;80;29
5639;19;80;30
5640;17;80;31
5641;17;80;32
5642;4;80;33
5643;10;80;34
5644;17;80;35
5645;5;80;36
5646;11;80;37
5647;10;80;38
5648;8;80;39
5649;6;80;40
5650;12;80;41
5651;17;80;42
5652;6;80;43
5653;20;80;44
5654;20;80;45
5655;19;80;46
5656;12;80;47
5657;7;80;48
5658;19;80;49
5659;18;80;50
5660;11;80;51
5661;5;80;52
5662;18;80;53
5663;20;80;54
5664;6;80;55
5665;7;80;56
5666;11;80;57
5667;15;80;58
5668;16;80;59
5669;6;80;60
5670;15;80;61
5671;19;80;62
5672;19;80;63
5673;17;80;64
5674;18;80;65
5675;11;80;66
5676;11;80;67
5677;4;80;68
5678;6;80;69
5679;7;80;70
5680;16;80;71
5681;14;81;1
5682;4;81;2
5683;11;81;3
5684;13;81;4
5685;4;81;5
5686;6;81;6
5687;6;81;7
5688;5;81;8
5689;12;81;9
5690;20;81;10
5691;16;81;11
5692;7;81;12
5693;7;81;13
5694;15;81;14
5695;7;81;15
5696;11;81;16
5697;7;81;17
5698;6;81;18
5699;19;81;19
5700;11;81;20
5701;8;81;21
5702;4;81;22
5703;12;81;23
5704;4;81;24
5705;13;81;25
5706;13;81;26
5707;6;81;27
5708;6;81;28
5709;10;81;29
5710;8;81;30
5711;17;81;31
5712;8;81;32
5713;7;81;33
5714;18;81;34
5715;4;81;35
5716;4;81;36
5717;6;81;37
5718;18;81;38
5719;20;81;39
5720;6;81;40
5721;18;81;41
5722;17;81;42
5723;7;81;43
5724;5;81;44
5725;19;81;45
5726;14;81;46
5727;17;81;47
5728;20;81;48
5729;13;81;49
5730;5;81;50
5731;5;81;51
5732;13;81;52
5733;6;81;53
5734;6;81;54
5735;11;81;55
5736;16;81;56
5737;13;81;57
5738;12;81;58
5739;7;81;59
5740;5;81;60
5741;12;81;61
5742;12;81;62
5743;10;81;63
5744;9;81;64
5745;20;81;65
5746;17;81;66
5747;13;81;67
5748;18;81;68
5749;20;81;69
5750;17;81;70
5751;19;81;71
5752;18;82;1
5753;15;82;2
5754;13;82;3
5755;13;82;4
5756;9;82;5
5757;14;82;6
5758;13;82;7
5759;20;82;8
5760;17;82;9
5761;18;82;10
5762;6;82;11
5763;13;82;12
5764;13;82;13
5765;9;82;14
5766;5;82;15
5767;17;82;16
5768;16;82;17
5769;19;82;18
5770;19;82;19
5771;9;82;20
5772;10;82;21
5773;5;82;22
5774;20;82;23
5775;13;82;24
5776;16;82;25
5777;18;82;26
5778;19;82;27
5779;12;82;28
5780;15;82;29
5781;7;82;30
5782;14;82;31
5783;11;82;32
5784;8;82;33
5785;15;82;34
5786;17;82;35
5787;5;82;36
5788;18;82;37
5789;6;82;38
5790;18;82;39
5791;8;82;40
5792;4;82;41
5793;13;82;42
5794;12;82;43
5795;20;82;44
5796;4;82;45
5797;19;82;46
5798;10;82;47
5799;13;82;48
5800;19;82;49
5801;15;82;50
5802;20;82;51
5803;6;82;52
5804;6;82;53
5805;13;82;54
5806;6;82;55
5807;15;82;56
5808;11;82;57
5809;20;82;58
5810;8;82;59
5811;16;82;60
5812;7;82;61
5813;15;82;62
5814;4;82;63
5815;7;82;64
5816;7;82;65
5817;6;82;66
5818;12;82;67
5819;15;82;68
5820;9;82;69
5821;19;82;70
5822;14;82;71
5823;19;83;1
5824;19;83;2
5825;11;83;3
5826;14;83;4
5827;8;83;5
5828;13;83;6
5829;20;83;7
5830;17;83;8
5831;13;83;9
5832;8;83;10
5833;15;83;11
5834;4;83;12
5835;5;83;13
5836;13;83;14
5837;16;83;15
5838;7;83;16
5839;11;83;17
5840;16;83;18
5841;7;83;19
5842;10;83;20
5843;14;83;21
5844;6;83;22
5845;8;83;23
5846;13;83;24
5847;7;83;25
5848;11;83;26
5849;6;83;27
5850;17;83;28
5851;5;83;29
5852;15;83;30
5853;16;83;31
5854;8;83;32
5855;9;83;33
5856;5;83;34
5857;17;83;35
5858;7;83;36
5859;18;83;37
5860;8;83;38
5861;19;83;39
5862;17;83;40
5863;14;83;41
5864;8;83;42
5865;18;83;43
5866;8;83;44
5867;19;83;45
5868;16;83;46
5869;13;83;47
5870;11;83;48
5871;16;83;49
5872;5;83;50
5873;14;83;51
5874;7;83;52
5875;17;83;53
5876;18;83;54
5877;5;83;55
5878;5;83;56
5879;4;83;57
5880;10;83;58
5881;17;83;59
5882;5;83;60
5883;13;83;61
5884;18;83;62
5885;18;83;63
5886;20;83;64
5887;14;83;65
5888;19;83;66
5889;19;83;67
5890;16;83;68
5891;20;83;69
5892;6;83;70
5893;9;83;71
5894;7;84;1
5895;17;84;2
5896;14;84;3
5897;16;84;4
5898;9;84;5
5899;11;84;6
5900;18;84;7
5901;15;84;8
5902;9;84;9
5903;12;84;10
5904;11;84;11
5905;14;84;12
5906;16;84;13
5907;7;84;14
5908;15;84;15
5909;8;84;16
5910;8;84;17
5911;9;84;18
5912;14;84;19
5913;6;84;20
5914;13;84;21
5915;8;84;22
5916;11;84;23
5917;11;84;24
5918;18;84;25
5919;16;84;26
5920;9;84;27
5921;8;84;28
5922;18;84;29
5923;7;84;30
5924;15;84;31
5925;19;84;32
5926;14;84;33
5927;11;84;34
5928;9;84;35
5929;9;84;36
5930;5;84;37
5931;20;84;38
5932;8;84;39
5933;12;84;40
5934;8;84;41
5935;17;84;42
5936;11;84;43
5937;14;84;44
5938;13;84;45
5939;8;84;46
5940;15;84;47
5941;18;84;48
5942;10;84;49
5943;7;84;50
5944;6;84;51
5945;5;84;52
5946;8;84;53
5947;8;84;54
5948;10;84;55
5949;10;84;56
5950;14;84;57
5951;10;84;58
5952;11;84;59
5953;15;84;60
5954;18;84;61
5955;8;84;62
5956;20;84;63
5957;6;84;64
5958;8;84;65
5959;8;84;66
5960;12;84;67
5961;16;84;68
5962;13;84;69
5963;15;84;70
5964;15;84;71
5965;17;85;1
5966;18;85;2
5967;19;85;3
5968;14;85;4
5969;15;85;5
5970;13;85;6
5971;19;85;7
5972;10;85;8
5973;10;85;9
5974;14;85;10
5975;11;85;11
5976;10;85;12
5977;5;85;13
5978;18;85;14
5979;20;85;15
5980;14;85;16
5981;19;85;17
5982;19;85;18
5983;19;85;19
5984;6;85;20
5985;6;85;21
5986;15;85;22
5987;11;85;23
5988;15;85;24
5989;16;85;25
5990;14;85;26
5991;20;85;27
5992;19;85;28
5993;19;85;29
5994;14;85;30
5995;7;85;31
5996;20;85;32
5997;7;85;33
5998;5;85;34
5999;15;85;35
6000;8;85;36
6001;4;85;37
6002;20;85;38
6003;17;85;39
6004;11;85;40
6005;19;85;41
6006;6;85;42
6007;20;85;43
6008;9;85;44
6009;9;85;45
6010;7;85;46
6011;5;85;47
6012;17;85;48
6013;7;85;49
6014;13;85;50
6015;7;85;51
6016;15;85;52
6017;9;85;53
6018;19;85;54
6019;17;85;55
6020;4;85;56
6021;12;85;57
6022;8;85;58
6023;6;85;59
6024;10;85;60
6025;10;85;61
6026;16;85;62
6027;4;85;63
6028;5;85;64
6029;19;85;65
6030;16;85;66
6031;9;85;67
6032;20;85;68
6033;15;85;69
6034;13;85;70
6035;12;85;71
6036;20;86;1
6037;7;86;2
6038;8;86;3
6039;6;86;4
6040;20;86;5
6041;8;86;6
6042;20;86;7
6043;19;86;8
6044;7;86;9
6045;18;86;10
6046;15;86;11
6047;16;86;12
6048;10;86;13
6049;5;86;14
6050;7;86;15
6051;4;86;16
6052;16;86;17
6053;8;86;18
6054;12;86;19
6055;8;86;20
6056;15;86;21
6057;8;86;22
6058;10;86;23
6059;10;86;24
6060;7;86;25
6061;20;86;26
6062;12;86;27
6063;13;86;28
6064;14;86;29
6065;4;86;30
6066;15;86;31
6067;19;86;32
6068;7;86;33
6069;18;86;34
6070;13;86;35
6071;20;86;36
6072;20;86;37
6073;6;86;38
6074;10;86;39
6075;5;86;40
6076;6;86;41
6077;7;86;42
6078;13;86;43
6079;8;86;44
6080;8;86;45
6081;17;86;46
6082;10;86;47
6083;19;86;48
6084;13;86;49
6085;12;86;50
6086;7;86;51
6087;10;86;52
6088;19;86;53
6089;18;86;54
6090;16;86;55
6091;15;86;56
6092;16;86;57
6093;18;86;58
6094;9;86;59
6095;14;86;60
6096;19;86;61
6097;16;86;62
6098;7;86;63
6099;17;86;64
6100;17;86;65
6101;16;86;66
6102;14;86;67
6103;20;86;68
6104;17;86;69
6105;6;86;70
6106;12;86;71
6107;11;87;1
6108;19;87;2
6109;10;87;3
6110;5;87;4
6111;7;87;5
6112;12;87;6
6113;12;87;7
6114;10;87;8
6115;13;87;9
6116;7;87;10
6117;7;87;11
6118;18;87;12
6119;4;87;13
6120;4;87;14
6121;17;87;15
6122;4;87;16
6123;4;87;17
6124;10;87;18
6125;11;87;19
6126;11;87;20
6127;4;87;21
6128;10;87;22
6129;11;87;23
6130;13;87;24
6131;9;87;25
6132;20;87;26
6133;18;87;27
6134;11;87;28
6135;9;87;29
6136;10;87;30
6137;19;87;31
6138;15;87;32
6139;19;87;33
6140;14;87;34
6141;15;87;35
6142;19;87;36
6143;11;87;37
6144;12;87;38
6145;4;87;39
6146;16;87;40
6147;18;87;41
6148;12;87;42
6149;5;87;43
6150;20;87;44
6151;8;87;45
6152;19;87;46
6153;9;87;47
6154;7;87;48
6155;13;87;49
6156;20;87;50
6157;5;87;51
6158;14;87;52
6159;9;87;53
6160;18;87;54
6161;9;87;55
6162;17;87;56
6163;12;87;57
6164;8;87;58
6165;16;87;59
6166;14;87;60
6167;6;87;61
6168;12;87;62
6169;4;87;63
6170;15;87;64
6171;16;87;65
6172;16;87;66
6173;9;87;67
6174;15;87;68
6175;4;87;69
6176;17;87;70
6177;7;87;71
6178;6;88;1
6179;19;88;2
6180;18;88;3
6181;4;88;4
6182;17;88;5
6183;10;88;6
6184;4;88;7
6185;16;88;8
6186;20;88;9
6187;14;88;10
6188;4;88;11
6189;4;88;12
6190;12;88;13
6191;4;88;14
6192;8;88;15
6193;19;88;16
6194;15;88;17
6195;11;88;18
6196;8;88;19
6197;7;88;20
6198;8;88;21
6199;14;88;22
6200;17;88;23
6201;13;88;24
6202;15;88;25
6203;20;88;26
6204;17;88;27
6205;7;88;28
6206;15;88;29
6207;15;88;30
6208;10;88;31
6209;13;88;32
6210;11;88;33
6211;13;88;34
6212;19;88;35
6213;4;88;36
6214;12;88;37
6215;10;88;38
6216;10;88;39
6217;18;88;40
6218;10;88;41
6219;5;88;42
6220;13;88;43
6221;5;88;44
6222;8;88;45
6223;20;88;46
6224;4;88;47
6225;17;88;48
6226;20;88;49
6227;16;88;50
6228;8;88;51
6229;19;88;52
6230;9;88;53
6231;10;88;54
6232;19;88;55
6233;18;88;56
6234;16;88;57
6235;8;88;58
6236;19;88;59
6237;12;88;60
6238;20;88;61
6239;12;88;62
6240;18;88;63
6241;12;88;64
6242;13;88;65
6243;4;88;66
6244;10;88;67
6245;20;88;68
6246;20;88;69
6247;13;88;70
6248;19;88;71
6249;18;89;1
6250;8;89;2
6251;19;89;3
6252;17;89;4
6253;8;89;5
6254;5;89;6
6255;16;89;7
6256;18;89;8
6257;11;89;9
6258;18;89;10
6259;9;89;11
6260;11;89;12
6261;19;89;13
6262;15;89;14
6263;20;89;15
6264;11;89;16
6265;6;89;17
6266;12;89;18
6267;16;89;19
6268;14;89;20
6269;20;89;21
6270;20;89;22
6271;18;89;23
6272;13;89;24
6273;5;89;25
6274;19;89;26
6275;15;89;27
6276;5;89;28
6277;14;89;29
6278;4;89;30
6279;6;89;31
6280;8;89;32
6281;17;89;33
6282;16;89;34
6283;20;89;35
6284;7;89;36
6285;17;89;37
6286;15;89;38
6287;4;89;39
6288;20;89;40
6289;12;89;41
6290;20;89;42
6291;13;89;43
6292;10;89;44
6293;9;89;45
6294;5;89;46
6295;20;89;47
6296;9;89;48
6297;7;89;49
6298;11;89;50
6299;7;89;51
6300;18;89;52
6301;11;89;53
6302;17;89;54
6303;19;89;55
6304;5;89;56
6305;18;89;57
6306;13;89;58
6307;17;89;59
6308;5;89;60
6309;18;89;61
6310;12;89;62
6311;12;89;63
6312;8;89;64
6313;12;89;65
6314;7;89;66
6315;10;89;67
6316;10;89;68
6317;10;89;69
6318;4;89;70
6319;9;89;71
6320;16;90;1
